drug,final_growth,phenotype,ESS 3-10,RSS 26-1,Wildtype
snil.A.0.5mM,83.1436643323912,Green,NA,NA,42.8997640709978
snil.A.0.5mM,83.1774003331123,Green,NA,NA,41.9765026706792
snil.A.0.5mM,83.5136239170352,Green,NA,NA,42.9080015312173
snil.A.0.5mM,83.5725403052066,Green,NA,NA,42.4938027824076
snil.A.0.5mM,84.8224344839811,Green,NA,NA,42.2648393621934
snil.A.0.5mM,84.851228348966,Green,NA,NA,37.6729829119445
snil.A.0.5mM,85.8445219669998,Green,NA,NA,37.357990054109
snil.A.0.5mM,85.9029809340555,Green,NA,NA,41.6466073243227
snil.A.3mM,27.0715158430427,Green,12.88286010741,NA,NA
snil.A.3mM,29.0287022440245,Bleached,24.2399157306041,NA,NA
snil.A.3mM,30.0907666026982,Bleached,13.4898554853769,NA,NA
snil.A.3mM,33.6163772424555,Bleached,20.4798259028509,NA,NA
snil.A.3mM,33.946855283037,Green,22.4752570372853,NA,NA
snil.A.3mM,34.4351861479986,Bleached,25.3174766584089,NA,NA
snil.A.3mM,34.5963658155196,Green,24.8325158165145,NA,NA
snil.A.3mM,35.2580537035853,Green,19.8973571870116,NA,NA
snil.A.3mM,35.3295078697758,Bleached,23.4170365665242,NA,NA
snil.A.3mM,36.0064352167955,Green,22.7321679691242,NA,NA
snil.A.3mM,36.0768315531414,Green,17.0347457186865,NA,NA
snil.A.3mM,36.2340437399477,Green,15.166871352361,NA,NA
snil.A.3mM,36.2903640607532,Bleached,22.370156158704,NA,NA
snil.A.3mM,36.4576187508099,Green,21.285052049023,NA,NA
snil.A.3mM,37.0927156203997,Bleached,27.4837963972048,NA,NA
snil.A.3mM,37.0947623549861,Bleached,13.6641964766003,NA,NA
snil.A.3mM,37.6376252210601,Green,16.7732618268922,NA,NA
snil.A.3mM,37.6911986658437,Green,23.6174569311988,NA,NA
snil.A.3mM,37.7765096955734,Bleached,20.423523858527,NA,NA
snil.A.3mM,37.8342240399825,Bleached,24.0961898446701,NA,NA
snil.A.3mM,39.0975990256602,Bleached,21.2402452045227,NA,NA
snil.A.3mM,39.5294811479426,Bleached,17.4197354938144,NA,NA
snil.A.3mM,40.7401116401225,Green,24.2784197028419,NA,NA
snil.A.3mM,40.7872748594177,Green,23.1494147617986,NA,NA
snil.A.3mM,41.1299831409872,Bleached,23.3077694186782,NA,NA
snil.A.3mM,41.5220281144267,Green,16.2517932652414,NA,NA
snil.A.3mM,41.5458203155291,Green,18.8610231738974,NA,NA
snil.A.3mM,41.6788451867602,Green,20.5880252251809,NA,NA
snil.A.3mM,42.0223556926363,Green,13.6415687935961,NA,NA
snil.A.3mM,42.0461310500855,Green,8.04364021212042,NA,NA
snil.A.3mM,42.0802199025717,Bleached,30.1408119144833,NA,NA
snil.A.3mM,42.1578227400943,Bleached,22.8390489295969,NA,NA
snil.A.3mM,42.963374449252,Green,17.0862365890866,NA,NA
snil.A.3mM,43.46572901712,Green,21.6050133600008,NA,NA
snil.A.3mM,43.888440008308,Green,22.2387895532519,NA,NA
snil.A.3mM,45.0254101637189,Bleached,16.489347592232,NA,NA
snil.A.3mM,45.3580957994165,Bleached,20.9497791641195,NA,NA
snil.A.3mM,45.4647024860719,Bleached,25.5330197579847,NA,NA
snil.A.3mM,47.7896455757164,Bleached,29.4033134900508,NA,NA
snil.A.3mM,51.6573430156495,Bleached,22.0197790530899,NA,NA
snil.A.3mM,72.4741480896584,Green,NA,39.6968775649234,NA
snil.A.3mM,74.3465676832093,Green,NA,40.7409532040534,NA
snil.A.3mM,74.5163680095424,Green,NA,42.7727924853378,NA
snil.A.3mM,74.6511134430599,Green,NA,47.6518821872369,NA
snil.A.3mM,75.7075045234643,Green,NA,39.4282246115968,NA
snil.A.3mM,76.0946066840946,Green,NA,NA,48.9250759006845
snil.A.3mM,76.4697521802465,Green,NA,39.1120656374445,NA
snil.A.3mM,76.8606420658263,Green,NA,NA,48.762339300143
snil.A.3mM,77.4439042865738,Green,NA,43.152361107192,NA
snil.A.3mM,77.7796297418801,Green,NA,39.9329059763395,NA
snil.A.3mM,78.027703646808,Green,NA,40.672596121169,NA
snil.A.3mM,78.391550044552,Green,NA,31.3893456642027,NA
snil.A.3mM,78.477489361614,Green,NA,36.6634844873075,NA
snil.A.3mM,78.5754214369616,Green,NA,44.4648595611638,NA
snil.A.3mM,78.597990588726,Green,NA,38.3447563135672,NA
snil.A.3mM,78.6913457676189,Green,NA,36.634618534892,NA
snil.A.3mM,78.8980434622978,Green,NA,NA,50.7222369719987
snil.A.3mM,79.0704577222016,Green,NA,NA,52.9368887923231
snil.A.3mM,79.1263463897387,Green,NA,41.126331209329,NA
snil.A.3mM,79.3012041529598,Green,NA,36.0514157837087,NA
snil.A.3mM,79.3295200920053,Green,NA,39.8744924950956,NA
snil.A.3mM,79.3424037727985,Green,NA,35.8059734924807,NA
snil.A.3mM,79.4033496464942,Green,NA,41.1635076601517,NA
snil.A.3mM,79.5591567503368,Green,NA,38.3276102155273,NA
snil.A.3mM,79.7960260416332,Green,NA,39.7713486420243,NA
snil.A.3mM,79.8875692073022,Green,NA,NA,49.2148282410635
snil.A.3mM,79.9024759894759,Green,NA,39.0851867089714,NA
snil.A.3mM,79.9210460779124,Green,NA,45.1686567713209,NA
snil.A.3mM,80.0086742743009,Green,NA,39.1166400828345,NA
snil.A.3mM,80.0172229873395,Green,NA,42.9589942932829,NA
snil.A.3mM,80.0988300956366,Green,NA,40.9576753620578,NA
snil.A.3mM,80.2219082726888,Green,NA,41.5236907120942,NA
snil.A.3mM,80.515587354064,Green,NA,NA,51.497062723024
snil.A.3mM,80.5628662150441,Green,NA,NA,48.7616895532994
snil.A.3mM,80.6576791081183,Green,NA,41.3938488949208,NA
snil.A.3mM,80.6845272148503,Green,NA,39.4083056657286,NA
snil.A.3mM,80.7365303666071,Green,NA,38.4053409009594,NA
snil.A.3mM,80.8623461402239,Green,NA,44.9213026245724,NA
snil.A.3mM,80.8704339363437,Green,NA,41.733185578439,NA
snil.A.3mM,81.0206659122334,Green,NA,NA,48.7648375406161
snil.A.3mM,81.4778980443646,Green,NA,40.6961090164003,NA
snil.A.3mM,81.7066443020193,Green,NA,NA,53.5979374244026
snil.A.3mM,82.082559944337,Green,NA,37.9993237305618,NA
snil.A.3mM,82.6517911118217,Green,NA,NA,48.8226074129983
snil.A.3mM,82.718892094738,Green,NA,NA,50.067470499042
snil.A.3mM,82.8928279370383,Green,NA,NA,49.7185962297657
snil.A.3mM,83.0199830036475,Green,NA,NA,51.50422488109
snil.A.3mM,83.52823422947,Green,NA,38.3603393410268,NA
snil.A.3mM,83.6062210544805,Green,NA,NA,51.9466479136484
snil.A.3mM,84.0491485953932,Green,NA,NA,49.0622039283914
snil.A.3mM,84.263503630763,Green,NA,NA,48.7314211327106
snil.A.3mM,84.2858426880387,Green,NA,44.9226485835912,NA
snil.A.3mM,84.3274139914545,Green,NA,NA,52.9811591726766
snil.A.3mM,84.4272616191454,Green,NA,42.9708711728126,NA
snil.A.3mM,84.5717952923593,Green,NA,37.5113299996652,NA
snil.A.3mM,84.6096489804812,Green,NA,NA,50.8062488449798
snil.A.3mM,84.7883690246998,Green,NA,NA,47.3420383305304
snil.A.3mM,84.8276358261168,Green,NA,NA,49.7141194105639
snil.A.3mM,85.3607837258171,Green,NA,NA,47.7507413528518
snil.A.3mM,85.3623493787007,Green,NA,NA,53.1431234751865
snil.A.3mM,85.4127164213071,Green,NA,NA,50.2018005637234
snil.A.3mM,85.4987253296935,Green,NA,38.1990492716692,NA
snil.A.3mM,85.833518457032,Green,NA,NA,48.7368803449513
snil.A.3mM,86.0695898412149,Green,NA,43.3412093279849,NA
snil.A.3mM,86.1642183018549,Green,NA,NA,50.3224482453619
snil.A.3mM,86.2519437367963,Green,NA,NA,51.5574228733536
snil.A.3mM,86.8924774788772,Green,NA,NA,51.9934150611138
snil.A.3mM,86.9640555041341,Green,NA,NA,51.1366742754419
snil.A.3mM,87.0280162224802,Green,NA,NA,47.4252802911191
snil.A.3mM,87.4028824140417,Green,NA,NA,47.5413561050876
snil.A.3mM,88.0874374236177,Green,NA,NA,48.8177918948565
snil.A.3mM,88.6185368032853,Green,NA,NA,46.5779543198439
snil.A.3mM,89.3378086913668,Green,NA,NA,52.0738319010781
snil.A.3mM,89.7027220157108,Green,NA,NA,50.0956460107233
snil.A.3mM,90.353618705254,Green,NA,NA,55.2390354733537
snil.A.3mM,90.4796208593514,Green,NA,NA,49.2604739115996
snil.A.3mM,91.2599196906631,Green,NA,NA,49.7521159249555
snil.A.3mM,91.3411367935028,Green,NA,NA,53.571240485877
snil.A.3mM,91.5905000559944,Green,NA,NA,49.2475881744597
snil.A.3mM,92.9728859455285,Green,NA,NA,48.1409531521436
snil.B.0.5mM,34.2743548708602,Bleached,16.9047405623458,NA,NA
snil.B.0.5mM,35.7792716018507,Bleached,20.9586894660671,NA,NA
snil.B.0.5mM,35.9260402871211,Green,21.2783278459993,NA,NA
snil.B.0.5mM,36.2079907571465,Bleached,22.2144365595245,NA,NA
snil.B.0.5mM,37.2511377640294,Green,24.8900228484325,NA,NA
snil.B.0.5mM,37.4168012335896,Green,17.2977009041453,NA,NA
snil.B.0.5mM,37.486111274264,Green,15.1793072781902,NA,NA
snil.B.0.5mM,37.7853012643185,Bleached,21.977352564141,NA,NA
snil.B.0.5mM,37.9141034360666,Green,22.2764947523842,NA,NA
snil.B.0.5mM,38.0206139338454,Bleached,22.8661875061327,NA,NA
snil.B.0.5mM,36,Green,14,NA,NA
snil.B.0.5mM,38.6582829720508,Green,23.9700034020052,NA,NA
snil.B.0.5mM,38.8367941217525,Green,15.3664971097562,NA,NA
snil.B.0.5mM,38.88750708175,Green,15.3412308401802,NA,NA
snil.B.0.5mM,42,Bleached,20,NA,NA
snil.B.0.5mM,39.1066605132204,Green,21.23944942889,NA,NA
snil.B.0.5mM,39.1737799120748,Green,22.7024943471163,NA,NA
snil.B.0.5mM,39.1920075530997,Green,19.2280069249133,NA,NA
snil.B.0.5mM,39.2377316960767,Green,19.7527106535671,NA,NA
snil.B.0.5mM,39.6185296574592,Green,11.0816198054813,NA,NA
snil.B.0.5mM,39.7800775023917,Green,25.3341269810075,NA,NA
snil.B.0.5mM,39.8372618772714,Bleached,21.795480156735,NA,NA
snil.B.0.5mM,39.9288260530031,Bleached,21.4528581739156,NA,NA
snil.B.0.5mM,40.1237624622945,Green,16.7736693650493,NA,NA
snil.B.0.5mM,40.1289969526054,Green,14.1483467207831,NA,NA
snil.B.0.5mM,40.1492259157918,Green,27.1111570232729,NA,NA
snil.B.0.5mM,42,Bleached,25,NA,NA
snil.B.0.5mM,40.5783428769146,Green,19.6712183621602,NA,NA
snil.B.0.5mM,40.7926834024903,Bleached,18.3404063745935,NA,NA
snil.B.0.5mM,40.8151530544102,Green,26.8138829679634,NA,NA
snil.B.0.5mM,41.8512486297263,Green,18.7885234704394,NA,NA
snil.B.0.5mM,42.0808801193096,Bleached,17.9305264651121,NA,NA
snil.B.0.5mM,42.5264779586371,Bleached,21.0441817787953,NA,NA
snil.B.0.5mM,43.096406825328,Bleached,20.6302128788682,NA,NA
snil.B.0.5mM,43.1209618383601,Green,21.988622601028,NA,NA
snil.B.0.5mM,43.315101689328,Green,18.3195900225448,NA,NA
snil.B.0.5mM,43.9615325603849,Green,19.9849306681519,NA,NA
snil.B.0.5mM,44.807141242217,Green,23.4110196500515,NA,NA
snil.B.0.5mM,46.4254605622973,Bleached,29.4764612354553,NA,NA
snil.B.0.5mM,51.0643346336403,Green,21.449876800489,NA,NA
snil.B.0.5mM,55,Green,NA,40,NA
snil.B.0.5mM,63.7903188792516,Green,NA,38.9553775913455,NA
snil.B.0.5mM,64.3948109055482,Green,NA,42.8114031825735,NA
snil.B.0.5mM,64.4429010273979,Green,NA,38.1255429794636,NA
snil.B.0.5mM,64.503241979098,Green,NA,40.6670977286301,NA
snil.B.0.5mM,64.6069620317415,Green,NA,34.937754108839,NA
snil.B.0.5mM,64.8114923195395,Green,NA,38.929605267613,NA
snil.B.0.5mM,65.8702474305805,Green,NA,40.1643750479,NA
snil.B.0.5mM,66.1814855084245,Green,NA,41.6169322903485,NA
snil.B.0.5mM,66.3173526725256,Green,NA,36.183371122756,NA
snil.B.0.5mM,66.4554902549862,Green,NA,38.4539225452783,NA
snil.B.0.5mM,68,Green,NA,37,NA
snil.B.0.5mM,66.5923278668084,Green,NA,40.3871847510493,NA
snil.B.0.5mM,66.9272347859195,Green,NA,38.1635509206661,NA
snil.B.0.5mM,66.985702108553,Green,NA,40.4165138157336,NA
snil.B.0.5mM,67.1572503444741,Green,NA,38.1389877012536,NA
snil.B.0.5mM,67.2604985240102,Green,NA,37.567409469661,NA
snil.B.0.5mM,67.2918008892075,Green,NA,37.1836169548716,NA
snil.B.0.5mM,67.415035629802,Green,NA,38.8157626807067,NA
snil.B.0.5mM,67.4621045783666,Green,NA,38.1304667643715,NA
snil.B.0.5mM,67.6556910928218,Green,NA,33.0122242379051,NA
snil.B.0.5mM,67.7774037515471,Green,NA,36.8607931724518,NA
snil.B.0.5mM,67.8362141162009,Green,NA,40.3694694523036,NA
snil.B.0.5mM,68.0684423378123,Green,NA,39.8247330564923,NA
snil.B.0.5mM,68.5771006830561,Green,NA,NA,43.0188030477991
snil.B.0.5mM,68.7469224143134,Green,NA,34.0790318953442,NA
snil.B.0.5mM,69.1132684931212,Green,NA,38.5284028465837,NA
snil.B.0.5mM,69.320218390278,Green,NA,41.5756796504445,NA
snil.B.0.5mM,50,Green,NA,35,NA
snil.B.0.5mM,69.6104789104683,Green,NA,36.2087630796632,NA
snil.B.0.5mM,70.2509634983263,Green,NA,37.7037215864605,NA
snil.B.0.5mM,70.3634854237141,Green,NA,39.1342125412903,NA
snil.B.0.5mM,70.4104889253389,Green,NA,36.1036408795114,NA
snil.B.0.5mM,70.5415960365576,Green,NA,35.3009833147741,NA
snil.B.0.5mM,70.6892728983607,Green,NA,36.3839643646086,NA
snil.B.0.5mM,70.9138433571529,Green,NA,38.1337296371781,NA
snil.B.0.5mM,70.9271769353728,Green,NA,36.74601811021,NA
snil.B.0.5mM,71.0659602189171,Green,NA,35.9514256023884,NA
snil.B.0.5mM,71.1377943866308,Green,NA,39.040751720289,NA
snil.B.0.5mM,71.3845782977819,Green,NA,39.9744408040373,NA
snil.B.0.5mM,71.9700119638917,Green,NA,39.3792600078645,NA
snil.B.0.5mM,75.5647092196548,Green,NA,NA,42.0016104610779
snil.B.0.5mM,75.7405599356742,Green,NA,NA,41.5666381647836
snil.B.0.5mM,76.3385095575264,Green,NA,NA,41.4511071698755
snil.B.0.5mM,76.4202002400483,Green,NA,NA,41.1909919570642
snil.B.0.5mM,76.5002642102542,Green,NA,NA,44.006479616562
snil.B.0.5mM,76.566824927241,Green,NA,NA,41.8265017201208
snil.B.0.5mM,77.7258553553335,Green,NA,NA,40.8253993227875
snil.B.0.5mM,77.8272247577085,Green,NA,NA,39.526888071643
snil.B.0.5mM,77.8629862220458,Green,NA,NA,40.4894334499645
snil.B.0.5mM,78.1553839489276,Green,NA,NA,40.8537170344687
snil.B.0.5mM,78.1742579080536,Green,NA,NA,39.4873103284015
snil.B.0.5mM,60,Green,NA,NA,41.6737101223923
snil.B.0.5mM,78.8300877868261,Green,NA,NA,40.7342909259323
snil.B.0.5mM,79.1613170868398,Green,NA,NA,40.1961141752541
snil.B.0.5mM,79.1616897570787,Green,NA,NA,39.682612883506
snil.B.0.5mM,79.3022391661083,Green,NA,NA,42.3040819776261
snil.B.0.5mM,79.5251086907532,Green,NA,NA,40.8653584969466
snil.B.0.5mM,79.5593192207788,Green,NA,NA,36.4507754167771
snil.B.0.5mM,80.1927101314148,Green,NA,NA,38.9369229743172
snil.B.0.5mM,80.4146943894555,Green,NA,NA,39.2583783814032
snil.B.0.5mM,80.8449039957939,Green,NA,NA,41.0418949740564
snil.B.0.5mM,81.3261470971959,Green,NA,NA,40.6320603587806
snil.B.0.5mM,81.4679199605945,Green,NA,NA,39.5044881284401
snil.B.0.5mM,81.5659451072398,Green,NA,NA,37.0264894702883
snil.B.0.5mM,81.7078521056562,Green,NA,NA,39.4789225095155
snil.B.0.5mM,81.7612833774926,Green,NA,NA,42.1193751086999
snil.B.0.5mM,70,Green,NA,NA,40.9788376271271
snil.B.0.5mM,82.2160582289603,Green,NA,NA,41.3321323537824
snil.B.0.5mM,82.4397680984218,Green,NA,NA,39.576066354855
snil.B.0.5mM,82.8692847243844,Green,NA,NA,40.1000644351449
snil.B.0.5mM,82.899989011107,Green,NA,NA,39.4001904351462
snil.B.0.5mM,83.1436643323912,Green,NA,NA,42.8997640709978
snil.B.0.5mM,83.1774003331123,Green,NA,NA,41.9765026706792
snil.B.0.5mM,83.5136239170352,Green,NA,NA,42.9080015312173
snil.B.0.5mM,83.5725403052066,Green,NA,NA,42.4938027824076
snil.B.0.5mM,84.8224344839811,Green,NA,NA,42.2648393621934
snil.B.0.5mM,84.851228348966,Green,NA,NA,37.6729829119445
snil.B.0.5mM,85.8445219669998,Green,NA,NA,37.357990054109
snil.B.0.5mM,85.9029809340555,Green,NA,NA,41.6466073243227
snil.B.3mM,27.0715158430427,Green,12.88286010741,NA,NA
snil.B.3mM,29.0287022440245,Bleached,24.2399157306041,NA,NA
snil.B.3mM,30.0907666026982,Bleached,13.4898554853769,NA,NA
snil.B.3mM,33.6163772424555,Bleached,20.4798259028509,NA,NA
snil.B.3mM,33.946855283037,Green,22.4752570372853,NA,NA
snil.B.3mM,34.4351861479986,Bleached,25.3174766584089,NA,NA
snil.B.3mM,34.5963658155196,Green,24.8325158165145,NA,NA
snil.B.3mM,33,Green,15,NA,NA
snil.B.3mM,35.3295078697758,Bleached,23.4170365665242,NA,NA
snil.B.3mM,36.0064352167955,Green,22.7321679691242,NA,NA
snil.B.3mM,36.0768315531414,Green,17.0347457186865,NA,NA
snil.B.3mM,36.2340437399477,Green,15.166871352361,NA,NA
snil.B.3mM,36.2903640607532,Bleached,22.370156158704,NA,NA
snil.B.3mM,36.4576187508099,Green,21.285052049023,NA,NA
snil.B.3mM,37.0927156203997,Bleached,27.4837963972048,NA,NA
snil.B.3mM,37.0947623549861,Bleached,13.6641964766003,NA,NA
snil.B.3mM,37.6376252210601,Green,16.7732618268922,NA,NA
snil.B.3mM,37.6911986658437,Green,23.6174569311988,NA,NA
snil.B.3mM,37.7765096955734,Bleached,20.423523858527,NA,NA
snil.B.3mM,37.8342240399825,Bleached,24.0961898446701,NA,NA
snil.B.3mM,39.0975990256602,Bleached,21.2402452045227,NA,NA
snil.B.3mM,39.5294811479426,Bleached,17.4197354938144,NA,NA
snil.B.3mM,38,Green,26,NA,NA
snil.B.3mM,40.7872748594177,Green,23.1494147617986,NA,NA
snil.B.3mM,41.1299831409872,Bleached,23.3077694186782,NA,NA
snil.B.3mM,41.5220281144267,Green,16.2517932652414,NA,NA
snil.B.3mM,41.5458203155291,Green,18.8610231738974,NA,NA
snil.B.3mM,41.6788451867602,Green,20.5880252251809,NA,NA
snil.B.3mM,42.0223556926363,Green,13.6415687935961,NA,NA
snil.B.3mM,42.0461310500855,Green,8.04364021212042,NA,NA
snil.B.3mM,42.0802199025717,Bleached,30.1408119144833,NA,NA
snil.B.3mM,42.1578227400943,Bleached,22.8390489295969,NA,NA
snil.B.3mM,42.963374449252,Green,17.0862365890866,NA,NA
snil.B.3mM,43.46572901712,Green,21.6050133600008,NA,NA
snil.B.3mM,45,Green,20,NA,NA
snil.B.3mM,45.0254101637189,Bleached,16.489347592232,NA,NA
snil.B.3mM,45.3580957994165,Bleached,20.9497791641195,NA,NA
snil.B.3mM,45.4647024860719,Bleached,25.5330197579847,NA,NA
snil.B.3mM,47.7896455757164,Bleached,29.4033134900508,NA,NA
snil.B.3mM,51.6573430156495,Bleached,22.0197790530899,NA,NA
snil.B.3mM,72.4741480896584,Green,NA,39.6968775649234,NA
snil.B.3mM,74.3465676832093,Green,NA,40.7409532040534,NA
snil.B.3mM,74.5163680095424,Green,NA,42.7727924853378,NA
snil.B.3mM,74.6511134430599,Green,NA,47.6518821872369,NA
snil.B.3mM,71,Green,NA,39.4282246115968,NA
snil.B.3mM,76.0946066840946,Green,NA,NA,48.9250759006845
snil.B.3mM,76.4697521802465,Green,NA,39.1120656374445,NA
snil.B.3mM,76.8606420658263,Green,NA,NA,48.762339300143
snil.B.3mM,77.4439042865738,Green,NA,43.152361107192,NA
snil.B.3mM,77.7796297418801,Green,NA,39.9329059763395,NA
snil.B.3mM,75,Green,NA,45,NA
snil.B.3mM,78.391550044552,Green,NA,31.3893456642027,NA
snil.B.3mM,78.477489361614,Green,NA,36.6634844873075,NA
snil.B.3mM,78.5754214369616,Green,NA,44.4648595611638,NA
snil.B.3mM,78.597990588726,Green,NA,38.3447563135672,NA
snil.B.3mM,78.6913457676189,Green,NA,36.634618534892,NA
snil.B.3mM,78.8980434622978,Green,NA,NA,50.7222369719987
snil.B.3mM,79.0704577222016,Green,NA,NA,52.9368887923231
snil.B.3mM,79.1263463897387,Green,NA,41.126331209329,NA
snil.B.3mM,79.3012041529598,Green,NA,36.0514157837087,NA
snil.B.3mM,79.3295200920053,Green,NA,39.8744924950956,NA
snil.B.3mM,79.3424037727985,Green,NA,35.8059734924807,NA
snil.B.3mM,79.4033496464942,Green,NA,41.1635076601517,NA
snil.B.3mM,82,Green,NA,40,NA
snil.B.3mM,79.7960260416332,Green,NA,39.7713486420243,NA
snil.B.3mM,79.8875692073022,Green,NA,NA,49.2148282410635
snil.B.3mM,79.9024759894759,Green,NA,39.0851867089714,NA
snil.B.3mM,79.9210460779124,Green,NA,45.1686567713209,NA
snil.B.3mM,80.0086742743009,Green,NA,39.1166400828345,NA
snil.B.3mM,80.0172229873395,Green,NA,42.9589942932829,NA
snil.B.3mM,80.0988300956366,Green,NA,40.9576753620578,NA
snil.B.3mM,80.2219082726888,Green,NA,41.5236907120942,NA
snil.B.3mM,80.515587354064,Green,NA,NA,51.497062723024
snil.B.3mM,80.5628662150441,Green,NA,NA,48.7616895532994
snil.B.3mM,80.6576791081183,Green,NA,41.3938488949208,NA
snil.B.3mM,80.6845272148503,Green,NA,39.4083056657286,NA
snil.B.3mM,80.7365303666071,Green,NA,38.4053409009594,NA
snil.B.3mM,80.8623461402239,Green,NA,44.9213026245724,NA
snil.B.3mM,80.8704339363437,Green,NA,41.733185578439,NA
snil.B.3mM,76,Green,NA,NA,48.7648375406161
snil.B.3mM,81.4778980443646,Green,NA,40.6961090164003,NA
snil.B.3mM,81.7066443020193,Green,NA,NA,53.5979374244026
snil.B.3mM,82.082559944337,Green,NA,37.9993237305618,NA
snil.B.3mM,82.6517911118217,Green,NA,NA,48.8226074129983
snil.B.3mM,82.718892094738,Green,NA,NA,50.067470499042
snil.B.3mM,82.8928279370383,Green,NA,NA,49.7185962297657
snil.B.3mM,83.0199830036475,Green,NA,NA,51.50422488109
snil.B.3mM,83.52823422947,Green,NA,38.3603393410268,NA
snil.B.3mM,83.6062210544805,Green,NA,NA,51.9466479136484
snil.B.3mM,80,Green,NA,NA,45
snil.B.3mM,84.263503630763,Green,NA,NA,48.7314211327106
snil.B.3mM,84.2858426880387,Green,NA,44.9226485835912,NA
snil.B.3mM,84.3274139914545,Green,NA,NA,52.9811591726766
snil.B.3mM,84.4272616191454,Green,NA,42.9708711728126,NA
snil.B.3mM,84.5717952923593,Green,NA,37.5113299996652,NA
snil.B.3mM,84.6096489804812,Green,NA,NA,50.8062488449798
snil.B.3mM,86,Green,NA,NA,47
snil.B.3mM,84.8276358261168,Green,NA,NA,49.7141194105639
snil.B.3mM,85.3607837258171,Green,NA,NA,47.7507413528518
snil.B.3mM,85.3623493787007,Green,NA,NA,53.1431234751865
snil.B.3mM,85.4127164213071,Green,NA,NA,50.2018005637234
snil.B.3mM,85.4987253296935,Green,NA,38.1990492716692,NA
snil.B.3mM,85.833518457032,Green,NA,NA,48.7368803449513
snil.B.3mM,86.0695898412149,Green,NA,43.3412093279849,NA
snil.B.3mM,86.1642183018549,Green,NA,NA,50.3224482453619
snil.B.3mM,86.2519437367963,Green,NA,NA,51.5574228733536
snil.B.3mM,86.8924774788772,Green,NA,NA,51.9934150611138
snil.B.3mM,86.9640555041341,Green,NA,NA,51.1366742754419
snil.B.3mM,87.0280162224802,Green,NA,NA,47.4252802911191
snil.B.3mM,87.4028824140417,Green,NA,NA,47.5413561050876
snil.B.3mM,88.0874374236177,Green,NA,NA,48.8177918948565
snil.B.3mM,88.6185368032853,Green,NA,NA,46.5779543198439
snil.B.3mM,89.3378086913668,Green,NA,NA,52.0738319010781
snil.B.3mM,89.7027220157108,Green,NA,NA,50.0956460107233
snil.B.3mM,90.353618705254,Green,NA,NA,55.2390354733537
snil.B.3mM,90.4796208593514,Green,NA,NA,49.2604739115996
snil.B.3mM,91.2599196906631,Green,NA,NA,49.7521159249555
snil.B.3mM,91.3411367935028,Green,NA,NA,53.571240485877
snil.B.3mM,91.5905000559944,Green,NA,NA,49.2475881744597
snil.B.3mM,92.9728859455285,Green,NA,NA,48.1409531521436
snil.C.0.5mM,34.2743548708602,Green,16.9047405623458,NA,NA
snil.C.0.5mM,35.7792716018507,Green,20.9586894660671,NA,NA
snil.C.0.5mM,35.9260402871211,Bleached,21.2783278459993,NA,NA
snil.C.0.5mM,36.2079907571465,Green,22.2144365595245,NA,NA
snil.C.0.5mM,37.2511377640294,Bleached,24.8900228484325,NA,NA
snil.C.0.5mM,37.4168012335896,Green,17.2977009041453,NA,NA
snil.C.0.5mM,37.486111274264,Green,15.1793072781902,NA,NA
snil.C.0.5mM,37.7853012643185,Green,21.977352564141,NA,NA
snil.C.0.5mM,37.9141034360666,Bleached,22.2764947523842,NA,NA
snil.C.0.5mM,38.0206139338454,Green,22.8661875061327,NA,NA
snil.C.0.5mM,38.2245861342125,Green,16.6693424440769,NA,NA
snil.C.0.5mM,38.6582829720508,Green,23.9700034020052,NA,NA
snil.C.0.5mM,38.8367941217525,Bleached,15.3664971097562,NA,NA
snil.C.0.5mM,38.88750708175,Bleached,15.3412308401802,NA,NA
snil.C.0.5mM,38.9169181892061,Green,18.0195947915661,NA,NA
snil.C.0.5mM,39.1066605132204,Bleached,21.23944942889,NA,NA
snil.C.0.5mM,39.1737799120748,Green,22.7024943471163,NA,NA
snil.C.0.5mM,35,Green,22,NA,NA
snil.C.0.5mM,39.2377316960767,Bleached,19.7527106535671,NA,NA
snil.C.0.5mM,39.6185296574592,Green,11.0816198054813,NA,NA
snil.C.0.5mM,39.7800775023917,Green,25.3341269810075,NA,NA
snil.C.0.5mM,42,Green,21.795480156735,NA,NA
snil.C.0.5mM,39.9288260530031,Green,21.4528581739156,NA,NA
snil.C.0.5mM,40.1237624622945,Green,16.7736693650493,NA,NA
snil.C.0.5mM,40.1289969526054,Bleached,14.1483467207831,NA,NA
snil.C.0.5mM,40.1492259157918,Bleached,27.1111570232729,NA,NA
snil.C.0.5mM,40.1793836950622,Green,27.1746179631331,NA,NA
snil.C.0.5mM,40.5783428769146,Green,19.6712183621602,NA,NA
snil.C.0.5mM,40.7926834024903,Green,18.3404063745935,NA,NA
snil.C.0.5mM,40.8151530544102,Green,26.8138829679634,NA,NA
snil.C.0.5mM,41.8512486297263,Green,18.7885234704394,NA,NA
snil.C.0.5mM,42.0808801193096,Green,17.9305264651121,NA,NA
snil.C.0.5mM,42.5264779586371,Green,21.0441817787953,NA,NA
snil.C.0.5mM,43.096406825328,Green,20.6302128788682,NA,NA
snil.C.0.5mM,37,Bleached,18,NA,NA
snil.C.0.5mM,43.315101689328,Bleached,18.3195900225448,NA,NA
snil.C.0.5mM,43.9615325603849,Green,19.9849306681519,NA,NA
snil.C.0.5mM,43,Bleached,20,NA,NA
